EstimatedDeathRate,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
164.45092426382206,161.0,63.0,159.3,412.1,47227.0,40522.0,16.0,0.0,"(45201, 48021.6]",35.6,33.6,37.4,"Caldwell County, Texas",2.85,45.8,20.8,51.2,0.0,3.3,36.0,11.1,53.5,5.2,53.5,0.0,37.1,32.2,19.0,73.70574631,7.078049152,0.203319186,15.79281775,50.6545659,4.6857142860000005
180.53757693795941,107.0,47.0,182.1,435.6,46705.0,21895.0,17.3,0.0,"(45201, 48021.6]",38.1,37.7,38.7,"Calhoun County, Texas",2.68,54.3,22.9,36.8,36.6,3.7,31.8,10.7,56.5,7.2,61.2,48.1,44.4,31.9,18.6,87.63038863,2.8800886180000003,3.5401089260000003,1.075417705,52.47685764,7.088398928999999
168.60909214430552,76.0,42.0,215.5,403.3,40796.0,13557.0,16.3,0.0,"(40362.7, 42724.4]",43.5,42.1,44.7,"Callahan County, Texas",2.55,52.2,18.1,48.8,0.0,3.8,38.7,10.8,47.5,5.4,56.1,31.6,24.5,33.4,16.9,94.28022465,1.699674845,0.679869938,1.160212829,50.46463114,6.774774775
177.9933009044256,1348.0,490.0,131.2,368.1,32215.0,422156.0,34.5,9.475170316,"[22640, 34218.1]",31.2,29.2,33.0,"Cameron County, Texas",3.42,48.9,22.9,33.7,0.0,2.9,24.0,11.8,49.5,10.0,34.8,28.6,24.6,38.8,28.9,92.09301658,0.5708857820000001,0.65175728,5.414083604,52.47363684,6.202803162
189.72420502794955,71.0,29.0,182.2,466.0,37801.0,12682.0,23.9,0.0,"(37413.8, 40362.7]",37.8,36.4,39.4,"Camp County, Texas",2.81,50.3,27.0,33.2,0.0,1.1,36.5,9.9,52.5,8.5,51.7,40.4,35.6,35.8,23.3,72.00383509,17.43368488,0.343560243,7.638223074,51.29767547,9.097345133
127.54681325506765,25.0,11.0,136.9,305.1,58425.0,5969.0,8.6,0.0,"(54545.6, 61494.5]",40.7,40.4,41.1,"Carson County, Texas",2.62,58.0,26.7,24.7,0.0,5.4,28.4,15.4,61.5,1.7,74.1,61.1,55.0,23.4,9.4,95.56690837,1.071193144,0.346077785,0.42847725799999997,58.61317052,6.235912847000001
177.34366681239368,164.0,80.0,179.0,374.4,39256.0,30313.0,19.1,0.0,"(37413.8, 40362.7]",43.3,41.5,45.0,"Cass County, Texas",2.56,50.7,13.7,43.0,0.0,3.5,44.0,9.7,49.3,9.2,54.8,39.5,34.6,39.7,21.5,79.06554999,17.27446584,0.422052229,1.381561593,50.08125909,3.991528185
158.9610994342945,33.0,14.0,163.3,376.9,42966.0,7656.0,19.4,0.0,"(42724.4, 45201]",34.6,34.4,34.7,"Castro County, Texas",3.14,52.5,27.3,38.2,32.3,2.3,33.1,9.4,57.2,4.7,42.0,30.4,22.8,35.4,23.0,88.36185204,0.5661801710000001,0.390035229,5.485656768999999,59.29628149,7.665301346000001
180.5003488236067,145.0,55.0,183.0,445.8,77281.0,38863.0,10.7,0.0,"(61494.5, 125635]",36.2,36.3,36.1,"Chambers County, Texas",2.84,62.0,23.2,44.1,0.0,0.9,31.8,13.4,53.9,7.8,63.5,53.7,50.3,26.5,16.6,84.07022629999999,7.938041932000001,1.304662962,3.846876594,63.99600553,5.775206257000001
181.14686762913425,270.0,105.0,174.1,454.8,38465.0,51542.0,20.1,0.0,"(37413.8, 40362.7]",37.6,36.5,39.2,"Cherokee County, Texas",2.74,50.2,23.4,32.7,41.3,2.6,33.4,12.1,50.2,6.4,53.2,39.4,33.9,38.1,22.5,80.39947622,14.57775519,0.480778627,1.670998886,51.83033448,5.031504818
178.06769665490697,34.0,15.0,192.3,441.6,39025.0,7088.0,22.0,0.0,"(37413.8, 40362.7]",34.6,31.6,37.3,"Childress County, Texas",2.44,49.2,35.1,35.3,0.0,5.6,40.1,11.6,45.0,5.2,64.6,45.5,41.1,38.2,18.6,80.76214761,9.633092506,1.8841195640000001,3.244085565,53.82685069,12.14642263
173.60881066265478,61.0,25.0,167.3,421.4,50993.0,10360.0,13.5,0.0,"(48021.6, 51046.4]",45.7,43.8,46.7,"Clay County, Texas",2.51,59.7,20.9,33.2,0.0,5.3,39.5,11.0,54.0,6.8,65.3,45.1,38.2,35.1,16.3,94.81820784,0.715717149,0.39125870799999996,1.20240481,57.76652195,4.377431907
174.77539137282676,15.0,7.0,187.5,437.3,39870.0,2953.0,20.7,0.0,"(37413.8, 40362.7]",34.9,34.6,35.4,"Cochran County, Texas",2.79,52.0,41.7,26.6,0.0,0.0,29.7,7.4,52.8,8.5,43.6,31.8,25.4,35.3,21.6,85.73337788,3.942532576,0.033411292999999995,6.014032743,52.91262136,7.357357357000001
173.62419276266561,25.0,9.0,151.8,448.8,41593.0,3238.0,14.9,0.0,"(40362.7, 42724.4]",49.3,46.3,52.9,"Coke County, Texas",1.95,64.7,16.5,24.7,0.0,25.9,33.5,14.3,56.5,3.1,69.3,46.6,42.1,33.3,10.6,94.22483014,0.7720815320000001,0.123533045,3.6751080910000002,53.65396627,0.0
183.6525220829925,53.0,26.0,182.5,394.5,37497.0,8338.0,22.6,0.0,"(37413.8, 40362.7]",47.1,47.0,47.3,"Coleman County, Texas",2.49,61.5,33.6,37.9,0.0,2.1,41.1,9.2,46.7,8.2,46.8,28.9,25.0,44.3,22.8,93.40440487,2.366447985,0.820056232,1.5463917530000002,57.94419971,3.569230769
159.07152529149468,16.0,8.0,187.2,389.8,38655.0,3044.0,19.3,0.0,"(37413.8, 40362.7]",37.0,36.1,39.4,"Collingsworth County, Texas",2.7,58.6,51.4,15.1,11.4,22.2,32.7,10.9,58.3,5.2,50.6,0.0,30.7,37.1,21.6,83.78024853,3.466317855,0.19620667100000003,9.123610203,58.61136159,4.744525547
160.69743450868702,117.0,54.0,177.4,393.8,46484.0,20870.0,16.0,0.0,"(45201, 48021.6]",43.6,42.6,45.1,"Colorado County, Texas",2.67,54.6,23.1,35.6,0.0,11.9,38.8,14.0,0.0,4.2,64.0,0.0,42.6,31.7,16.5,80.06937419,13.63877246,0.18307077100000002,5.333140627,56.86300118,6.179775281
146.58347917221053,561.0,221.0,158.3,410.9,64533.0,129048.0,9.2,61.99243692,"(61494.5, 125635]",42.4,41.2,43.5,"Comal County, Texas",2.7,59.4,13.7,41.3,36.5,8.5,25.5,22.9,56.9,4.9,70.6,54.4,43.7,28.0,12.5,90.98819714,1.968536846,0.8626454459999999,3.1780794439999998,61.43432459,6.213794701
173.79624268122262,86.0,42.0,197.7,432.1,38280.0,13430.0,19.7,0.0,"(37413.8, 40362.7]",43.6,44.3,43.3,"Comanche County, Texas",2.62,55.8,24.3,41.6,30.9,3.2,37.0,11.5,49.7,4.5,52.0,33.2,26.5,36.1,17.9,95.97739118,0.41841004200000004,0.330323717,1.614915951,54.30748193,9.379671151
158.47439160212056,15.0,7.0,156.8,330.7,40837.0,4081.0,26.5,0.0,"(40362.7, 42724.4]",40.8,39.3,47.0,"Concho County, Texas",3.3,50.7,33.0,46.7,0.0,5.8,30.1,8.2,27.8,2.8,58.6,41.0,37.4,43.9,24.3,93.53891336,0.513950073,0.783162017,4.478707783,61.13161132,11.55660377
171.8194678485476,203.0,84.0,169.2,428.1,57378.0,39229.0,15.3,0.0,"(54545.6, 61494.5]",39.6,39.0,40.4,"Cooke County, Texas",2.61,54.9,19.8,37.1,38.3,4.8,32.1,14.7,58.8,7.0,65.2,49.8,43.7,32.1,16.8,92.24736204,2.425118031,0.73785506,0.918448956,55.58980682,7.427277062000001
166.18733239850067,239.0,91.0,184.5,446.1,47018.0,75503.0,14.8,0.0,"(45201, 48021.6]",30.6,29.1,32.3,"Coryell County, Texas",2.86,50.4,11.5,45.6,0.0,2.6,30.3,10.5,39.0,9.5,77.7,52.0,27.4,26.9,10.6,71.52033417,15.15211223,2.004518705,2.614018495,57.96875716,6.044769217000001
158.2206656177947,9.0,5.0,192.3,342.6,32722.0,1426.0,20.9,0.0,"[22640, 34218.1]",50.1,40.8,54.4,"Cottle County, Texas",2.38,64.5,15.0,20.0,0.0,0.0,30.9,11.6,52.9,7.5,44.9,0.0,21.4,47.7,26.4,83.24503311,10.46357616,0.0,3.509933775,56.22047244,8.620689655
134.64801944670063,16.0,6.0,150.1,367.0,61098.0,5048.0,9.5,0.0,"(54545.6, 61494.5]",33.5,33.1,34.2,"Crane County, Texas",3.01,55.4,33.6,35.7,30.6,0.0,30.4,9.4,57.5,5.2,64.5,54.9,51.8,23.0,14.8,56.15221987,3.488372093,0.0,37.61099366,55.70687419,11.89138577
137.90752898878466,15.0,7.0,165.6,360.8,49614.0,3710.0,13.7,0.0,"(48021.6, 51046.4]",40.5,35.9,43.3,"Crockett County, Texas",2.53,64.0,26.5,46.4,0.0,3.6,27.2,8.9,62.3,1.8,63.1,54.5,50.6,22.2,15.3,56.58286023,0.270343336,0.0,41.93025142,64.06140963,5.249679898
171.2582560612674,26.0,14.0,174.1,334.7,36627.0,5977.0,24.1,0.0,"(34218.1, 37413.8]",38.2,37.4,38.6,"Crosby County, Texas",2.71,53.8,26.7,41.0,32.4,0.0,30.7,9.2,54.7,10.0,43.8,33.6,28.0,40.3,28.3,89.99500583,3.878808057,0.0,3.712335608,52.67245318,4.238618524
195.66067887079936,29.0,9.0,177.9,537.2,43523.0,7121.0,12.4,0.0,"(42724.4, 45201]",30.7,29.1,31.3,"Dallam County, Texas",3.09,46.4,14.7,61.8,0.0,5.5,33.3,9.0,66.6,5.6,52.4,43.7,36.6,30.0,21.8,88.97918449,1.25463359,0.9694895920000001,4.348445965,49.51241135,9.422492401
175.4034069334961,64.0,25.0,165.4,437.5,41876.0,13520.0,20.2,0.0,"(40362.7, 42724.4]",33.4,30.7,37.3,"Dawson County, Texas",2.74,46.8,38.5,38.2,0.0,0.5,37.4,8.2,45.3,9.5,54.9,41.9,36.0,33.2,18.4,77.52178408,5.789395953,0.804903264,11.63048294,53.21361059,8.016032064
169.962272991695,73.0,33.0,180.8,402.0,41499.0,18952.0,19.2,0.0,"(40362.7, 42724.4]",31.5,30.5,32.6,"Deaf Smith County, Texas",3.05,53.9,17.8,33.5,0.0,4.0,30.8,10.8,61.4,5.4,52.5,0.0,37.0,33.2,23.1,87.87217459,1.002857885,0.306573136,6.474408937000001,53.84242816,9.004952723999999
165.5649239194222,29.0,15.0,184.1,382.0,38304.0,5217.0,20.0,0.0,"(37413.8, 40362.7]",43.5,41.4,45.0,"Delta County, Texas",2.67,58.1,26.1,34.5,0.0,1.0,33.6,14.4,43.9,13.6,55.7,40.9,36.6,39.9,21.1,84.89373923,8.69232242,0.7466973000000001,1.2444955009999998,59.23236515,11.27029608
174.28517562724215,118.0,49.0,167.1,429.0,45717.0,20797.0,18.0,0.0,"(45201, 48021.6]",42.2,41.0,45.4,"DeWitt County, Texas",2.66,50.1,17.3,53.8,0.0,5.1,37.5,10.7,48.1,6.8,61.3,0.0,36.5,35.0,18.8,70.69620253,10.03894839,0.087633885,16.68451801,51.56493415,4.149048626
142.74853714496996,10.0,5.0,151.4,300.1,35924.0,2206.0,22.1,0.0,"(34218.1, 37413.8]",43.1,41.1,48.7,"Dickens County, Texas",2.36,52.5,39.0,13.2,45.3,2.5,28.3,11.4,39.9,13.6,58.4,0.0,33.5,38.0,17.3,88.33844805,6.093818501,0.043840421,3.156510303,51.70842825,6.7885117489999995
171.85914806717497,37.0,18.0,148.0,328.3,36856.0,10980.0,25.0,0.0,"(34218.1, 37413.8]",34.6,35.1,34.4,"Dimmit County, Texas",2.96,36.6,25.5,40.9,0.0,0.0,29.8,7.2,0.0,10.3,38.9,33.5,31.0,40.3,30.4,95.31922861,0.458715596,0.21531548399999997,3.819509455,37.16367713,2.542372881
165.85265426544268,22.0,12.0,202.7,386.3,37263.0,3499.0,19.4,0.0,"(34218.1, 37413.8]",42.9,39.3,46.7,"Donley County, Texas",2.53,46.3,7.2,26.6,0.0,0.2,33.5,9.6,47.6,3.9,58.1,43.2,36.7,39.2,21.7,92.33556299,5.657748048999999,0.418060201,0.08361204,48.74141876,0.284090909
160.20414284838932,45.0,23.0,166.7,323.8,35069.0,11388.0,26.0,0.0,"(34218.1, 37413.8]",37.3,35.3,39.1,"Duval County, Texas",2.8,43.1,28.5,39.4,0.0,0.0,33.3,5.7,0.0,10.9,43.6,0.0,25.9,39.8,22.1,85.71305174,0.85514382,0.37142610299999995,12.27433705,45.51689103,7.84067086
176.0415915389716,112.0,54.0,196.8,428.7,36591.0,18171.0,19.9,0.0,"(34218.1, 37413.8]",42.9,40.5,45.4,"Eastland County, Texas",2.55,44.3,7.7,39.7,0.0,3.0,35.9,10.5,46.2,4.4,46.0,25.8,20.2,46.4,28.3,92.90157137,2.837189,0.36010475799999997,2.0187690959999998,45.43318649,4.01891253
167.45694115030562,538.0,230.0,190.1,436.4,55555.0,159436.0,12.8,62.72109185,"(54545.6, 61494.5]",30.7,29.8,31.8,"Ector County, Texas",2.91,49.1,20.9,37.2,0.0,5.5,28.7,10.6,64.1,5.2,57.7,0.0,44.6,25.3,15.8,85.33468845,4.247210094,0.837139017,6.015766564,48.81261304,10.58379177
130.88471873033382,8.0,4.0,122.6,261.0,35554.0,1894.0,22.5,0.0,"(34218.1, 37413.8]",49.5,50.7,49.1,"Edwards County, Texas",2.54,51.1,32.0,46.7,0.0,0.0,28.8,20.8,56.4,4.9,57.8,39.9,37.9,42.7,15.6,97.58656873,0.157397692,0.0,2.203567681,53.54752343,1.58013544
162.70060312185234,605.0,236.0,175.4,436.2,61157.0,163632.0,11.0,0.0,"(54545.6, 61494.5]",35.7,34.5,36.5,"Ellis County, Texas",2.95,57.6,16.6,34.4,0.0,4.9,29.7,14.9,62.7,6.5,65.6,55.2,48.2,24.9,14.4,81.29735512,9.243718881,0.6093290379999999,4.975868787,62.54724327,5.889593045
155.87704210121763,2708.0,1015.0,142.9,380.9,40081.0,835593.0,23.4,51.46045982,"(37413.8, 40362.7]",31.6,29.7,33.4,"El Paso County, Texas",3.14,47.0,14.7,30.4,0.0,5.5,24.5,14.7,52.9,8.4,47.3,39.1,29.3,33.8,23.3,82.82266167,3.532809125,1.098791354,9.60371558,50.15446127,5.6257010560000005
154.27051147499537,149.0,57.0,144.8,388.1,41914.0,41122.0,21.8,0.0,"(40362.7, 42724.4]",30.3,29.5,31.1,"Erath County, Texas",2.62,46.6,7.7,22.4,0.0,7.0,27.1,18.5,59.3,4.1,60.4,49.7,39.8,27.3,15.6,90.86640525,1.461075451,0.6768400809999999,4.398211744,48.38731814,5.054084297
169.40790039542617,83.0,34.0,151.9,374.9,35491.0,17142.0,23.7,0.0,"(34218.1, 37413.8]",39.8,39.6,39.9,"Falls County, Texas",2.86,42.0,32.7,32.1,34.2,1.0,37.7,8.8,42.8,7.2,55.5,39.3,34.9,38.9,19.5,70.60884549,24.7731189,0.24124066600000002,2.349224584,45.84717608,3.950011158
170.65028332323882,182.0,81.0,179.1,410.4,43211.0,33693.0,17.1,1751.105571,"(42724.4, 45201]",41.3,39.2,43.5,"Fannin County, Texas",2.56,52.0,25.1,33.3,39.0,2.6,35.2,10.0,48.4,6.7,59.5,0.0,37.8,36.3,19.1,87.70890127,6.803366125,0.551143771,1.825293351,53.81660264,4.543403039
157.80461249037873,144.0,64.0,158.1,386.3,49830.0,25110.0,10.9,0.0,"(48021.6, 51046.4]",47.6,45.9,48.9,"Fayette County, Texas",2.55,55.7,16.5,48.2,0.0,3.0,36.9,11.5,0.0,1.8,66.5,49.8,43.9,32.8,14.9,90.03581633,7.231679343,0.112680591,1.93166727,56.87382298,5.062486761000001
168.47717488122612,25.0,10.0,163.3,418.6,44519.0,3827.0,15.4,0.0,"(42724.4, 45201]",41.9,42.8,40.6,"Fisher County, Texas",2.29,54.4,10.1,45.1,0.0,5.8,33.4,11.7,56.3,7.2,61.9,40.4,33.0,35.2,14.1,89.47641265,3.5251425610000005,0.466562986,4.5619491960000005,50.26994601,5.80474934
172.51465487277122,30.0,15.0,173.5,376.7,36898.0,5901.0,23.7,0.0,"(34218.1, 37413.8]",37.3,37.5,37.1,"Floyd County, Texas",2.54,57.0,13.9,33.2,45.5,7.4,29.1,12.9,56.1,8.0,49.7,35.0,28.1,41.4,25.2,91.58303658,2.929750728,0.08093234099999999,2.3794108130000002,53.87484459,4.490106545
131.50603150595842,1931.0,592.0,133.4,399.0,88516.0,716087.0,8.8,34.91195902,"(61494.5, 125635]",35.5,34.6,36.3,"Fort Bend County, Texas",3.17,58.7,15.2,28.8,0.0,8.8,17.5,28.0,63.7,5.1,74.0,66.2,60.0,17.3,9.8,52.50671775,20.84468147,18.38740694,5.415664764,65.81954333,5.338507619
181.73982140199857,59.0,24.0,156.3,413.3,42099.0,10651.0,16.4,0.0,"(40362.7, 42724.4]",43.5,42.6,44.9,"Franklin County, Texas",2.46,57.7,7.4,51.5,38.0,3.1,33.5,11.0,52.0,6.6,52.1,36.1,31.9,43.3,26.9,89.24426833,5.057080857,0.037739409,2.377582791,52.2423104,4.741980474
171.51831026646948,103.0,46.0,180.2,410.4,46526.0,19691.0,16.7,0.0,"(45201, 48021.6]",41.4,40.5,42.7,"Freestone County, Texas",2.44,52.7,22.5,32.7,0.0,10.3,33.9,8.7,50.6,4.9,61.5,0.0,40.7,33.4,15.2,79.79679363,16.20545287,0.275707138,1.322373124,52.28193357,2.553975777
150.02589732217044,55.0,25.0,155.7,344.1,34206.0,18793.0,26.0,0.0,"[22640, 34218.1]",31.5,30.2,35.1,"Frio County, Texas",3.14,41.1,35.3,38.5,0.0,0.9,33.8,7.0,46.4,5.2,47.2,28.9,23.7,38.3,24.9,73.27168648,4.183179216,0.44583883799999996,21.2681638,51.79390905,8.13579163
155.45915548891722,47.0,23.0,164.8,331.1,50709.0,20051.0,14.0,0.0,"(48021.6, 51046.4]",28.9,28.6,29.4,"Gaines County, Texas",3.35,60.6,21.2,57.6,0.0,2.9,27.9,8.5,60.9,4.0,45.4,38.5,33.6,26.1,18.6,91.43053499999999,1.8449989430000002,0.502220343,4.329668006,64.82635797,6.114037096000001
165.4125340407285,1336.0,569.0,191.2,443.8,58333.0,322225.0,14.3,37.24105827,"(54545.6, 61494.5]",37.5,36.3,38.7,"Galveston County, Texas",2.66,50.9,15.9,29.5,45.5,9.1,24.5,19.1,59.8,7.5,68.1,56.1,49.9,25.6,13.9,77.92174920000001,13.31016378,3.3099366239999997,2.420147779,51.0731913,5.330646143
148.97589198725709,16.0,10.0,164.8,259.5,49947.0,6415.0,28.0,0.0,"(48021.6, 51046.4]",39.4,38.6,39.9,"Garza County, Texas",2.7,46.7,28.9,39.4,0.0,17.1,27.8,5.4,36.9,2.0,51.6,39.2,32.2,36.9,22.7,84.94539782,4.96099844,0.062402495999999995,6.131045242000001,56.26631854,1.2605042020000001
151.46983655800824,181.0,79.0,157.5,414.0,52814.0,25963.0,12.5,0.0,"(51046.4, 54545.6]",50.6,48.2,52.0,"Gillespie County, Texas",2.36,59.8,15.0,39.0,0.0,5.8,26.6,22.7,53.2,6.8,63.1,42.2,31.3,39.4,17.5,94.77124183,0.338609339,0.192928577,1.8662886840000001,56.71740569,6.807727691
173.97349387519643,45.0,15.0,139.8,435.0,49369.0,7531.0,15.3,0.0,"(48021.6, 51046.4]",45.8,44.8,46.6,"Goliad County, Texas",2.54,57.6,14.1,51.1,0.0,6.8,39.5,9.1,48.6,9.3,70.4,49.3,43.7,37.6,15.4,72.19973009,5.614035088,0.067476383,20.91767881,57.37591114,5.702647657999999
148.99803807828087,86.0,43.0,179.2,369.7,42291.0,20573.0,18.3,0.0,"(40362.7, 42724.4]",38.1,37.4,38.9,"Gonzales County, Texas",3.07,51.1,35.8,37.9,0.0,1.1,33.7,10.1,54.9,6.5,49.1,38.2,33.3,35.7,22.6,56.41978981,6.702359707,0.094189966,33.72992267,51.15022387,6.233766234
185.05964636482574,139.0,50.0,178.7,512.8,49012.0,23210.0,14.2,0.0,"(48021.6, 51046.4]",37.0,36.5,38.2,"Gray County, Texas",2.59,52.1,19.5,31.5,45.8,3.2,33.0,9.8,53.3,5.4,59.6,0.0,41.3,32.5,17.2,85.83735805,4.755688988,0.43945525,4.681721272,52.31515152,7.321274763
177.8006505924851,678.0,278.0,182.3,461.9,49261.0,125467.0,15.3,255.04714390000004,"(48021.6, 51046.4]",40.2,38.5,41.4,"Grayson County, Texas",2.55,52.3,21.1,29.1,45.5,4.3,32.0,13.0,0.0,7.8,62.2,46.6,41.1,33.4,17.0,86.86268122,5.965955367,1.087310637,1.9367975240000002,50.44795086,6.10521758
176.45370439434598,579.0,258.0,189.9,441.0,50020.0,124108.0,18.2,145.03496950000002,"(48021.6, 51046.4]",35.4,34.1,37.3,"Gregg County, Texas",2.61,46.9,16.5,31.5,45.6,6.3,28.2,14.0,58.3,5.9,57.8,46.5,41.6,32.5,20.0,74.67242527,20.14483106,1.4109662440000001,1.4052834109999999,45.37901705,6.625137665
161.23805441048182,109.0,61.0,198.4,352.5,44795.0,27512.0,18.6,0.0,"(42724.4, 45201]",40.7,39.6,42.0,"Grimes County, Texas",2.63,46.2,29.7,39.8,28.1,2.4,35.9,7.7,46.1,6.2,60.5,46.3,39.7,30.8,16.3,74.68565706,15.96379956,0.081599347,5.244612589,49.19489173,3.1465093410000002
153.1288721722453,566.0,219.0,162.9,424.4,61825.0,151249.0,10.4,0.0,"(61494.5, 125635]",36.6,35.4,37.8,"Guadalupe County, Texas",2.89,54.6,18.7,36.9,0.0,5.1,29.7,17.0,60.6,5.7,71.3,0.0,43.3,26.2,12.0,78.66304196,7.183186951000001,1.649240206,9.097309355,58.54515734,5.319420421
180.31393681815402,142.0,61.0,173.4,400.8,40213.0,34360.0,24.0,0.0,"(37413.8, 40362.7]",32.5,32.0,33.2,"Hale County, Texas",2.86,50.4,18.7,39.9,0.0,5.1,32.2,9.1,53.6,8.1,52.6,43.3,37.6,33.8,22.4,84.05531771,4.90648941,0.425304191,4.436119874,52.98358377,7.298720843
174.40965565179542,21.0,12.0,223.2,415.8,33324.0,3138.0,24.5,318.67431489999996,"[22640, 34218.1]",536.4,42.8,45.2,"Hall County, Texas",2.71,49.1,27.4,41.8,0.0,0.0,27.9,8.9,47.5,11.5,42.6,0.0,20.4,42.7,26.9,81.67343116,7.461754605,0.312207306,6.244146112999999,51.51515152,8.121019107999999
169.37206858612626,56.0,28.0,182.8,423.4,41207.0,8159.0,16.2,0.0,"(40362.7, 42724.4]",48.6,48.0,49.6,"Hamilton County, Texas",2.52,56.1,28.3,54.2,13.6,3.9,33.2,15.4,48.3,5.9,61.7,0.0,35.3,42.1,18.9,96.9634648,1.016210985,0.241954996,0.568594241,56.75931775,5.684931507000001
165.5073500773814,27.0,8.0,129.1,448.0,50698.0,5610.0,12.7,178.2531194,"(48021.6, 51046.4]",36.4,36.8,36.0,"Hansford County, Texas",2.78,60.8,36.0,31.6,0.0,5.5,29.6,15.1,63.8,2.3,65.3,52.0,43.7,27.1,16.1,94.35150207,0.12592192800000002,0.359776938,3.184025904,60.59837728,6.825657895
160.95686726120184,24.0,9.0,142.3,410.4,36992.0,3840.0,18.7,0.0,"(34218.1, 37413.8]",42.3,40.5,44.2,"Hardeman County, Texas",2.42,51.3,37.8,22.3,0.0,4.3,33.1,13.9,51.5,5.9,58.0,39.2,34.2,39.5,20.2,85.19539078,8.892785571000001,0.22545090199999998,3.75751503,47.42962056,11.03752759
184.57307301038185,278.0,117.0,190.7,459.5,53872.0,55865.0,12.9,0.0,"(51046.4, 54545.6]",38.9,38.1,39.5,"Hardin County, Texas",2.64,58.4,18.1,41.7,0.0,3.7,38.2,10.8,55.8,5.5,65.9,51.6,47.7,27.8,14.1,91.09887133,5.8076749439999995,0.633860045,1.094356659,57.44026155,5.5067837189999995
136.70215713937304,14477.0,5108.0,161.4,433.8,54230.0,4538028.0,17.3,391.3594187,"(51046.4, 54545.6]",32.8,32.0,33.6,"Harris County, Texas",2.88,47.2,19.9,30.5,40.9,8.8,23.3,18.9,63.2,7.5,54.7,47.6,42.8,27.5,19.8,63.12172864,18.86174749,6.572709063,8.734237421,46.91349545,6.028644456
173.30907624180807,314.0,129.0,176.3,429.7,48461.0,66746.0,17.1,344.58993799999996,"(48021.6, 51046.4]",37.5,36.3,38.9,"Harrison County, Texas",2.76,53.3,12.5,34.5,0.0,4.3,34.0,14.0,55.6,7.7,60.7,47.8,43.4,31.5,17.9,72.92711203,21.66463405,0.5254678770000001,2.773386332,56.07321838,5.790913336
118.99772985360659,18.0,8.0,116.7,275.7,64182.0,6193.0,10.5,1291.781043,"(61494.5, 125635]",39.3,38.4,40.2,"Hartley County, Texas",2.61,55.2,8.0,52.8,0.0,8.7,34.3,16.0,46.0,2.1,72.1,0.0,43.2,28.3,11.6,83.66280019999999,8.429995099,0.130697598,4.590753145,68.73940079,10.43307087
176.2975001232635,34.0,16.0,172.4,387.4,35607.0,5737.0,25.1,522.9213875,"(34218.1, 37413.8]",43.4,38.1,52.0,"Haskell County, Texas",2.2,52.7,24.5,34.6,0.0,0.0,32.6,10.3,45.1,6.9,54.0,36.1,29.3,44.1,23.9,88.26242952,3.263283786,0.9738595590000001,4.339654878,50.32822757,4.5191193510000005
144.10052169846483,515.0,188.0,149.5,399.8,59569.0,194739.0,17.5,30.810469399999995,"(54545.6, 61494.5]",30.9,30.3,31.7,"Hays County, Texas",2.78,45.8,6.9,18.5,66.3,8.3,21.4,25.1,62.4,6.7,72.7,61.8,52.9,20.6,10.6,84.79573332,3.5283450289999996,1.412464379,6.980660276,49.023794,4.207066557
144.86417798300295,16.0,8.0,189.7,411.7,66505.0,4264.0,8.9,0.0,"(61494.5, 125635]",34.4,35.2,34.0,"Hemphill County, Texas",2.77,68.0,24.3,20.1,0.0,18.5,25.8,19.9,0.0,3.7,64.3,0.0,40.8,23.0,9.4,87.02308627,1.044957473,0.315917375,8.675577157000001,65.89358799,5.503512881
189.27599473501726,499.0,215.0,190.0,457.8,40921.0,79545.0,20.2,0.0,"(40362.7, 42724.4]",43.4,41.4,44.8,"Henderson County, Texas",2.61,54.7,13.8,48.2,0.0,3.0,34.3,11.5,48.1,7.8,54.3,0.0,33.4,39.3,21.8,89.31102562,6.80368533,0.592285107,1.157993318,55.24848892,5.769695505
163.87885465710548,2092.0,763.0,123.0,341.0,34368.0,842304.0,33.5,42.73991338,"(34218.1, 37413.8]",28.8,27.4,30.1,"Hidalgo County, Texas",3.62,51.0,22.3,29.0,0.0,5.1,23.2,11.9,52.2,9.9,32.6,0.0,22.9,37.3,28.2,91.40972416,0.620104319,1.041848497,5.804689112,56.33534356,6.82588583
184.46529487716631,205.0,91.0,186.4,440.9,41521.0,34855.0,21.8,0.0,"(40362.7, 42724.4]",42.4,41.7,43.0,"Hill County, Texas",2.63,53.6,19.6,35.1,0.0,3.5,33.1,9.9,51.9,8.9,54.0,38.1,32.6,38.9,22.0,89.46253186,7.224465252000001,0.42378948,1.334364173,52.74376066,8.01384083
154.08608092480088,94.0,37.0,155.2,390.1,50124.0,23433.0,14.4,0.0,"(48021.6, 51046.4]",32.8,31.9,34.3,"Hockley County, Texas",2.8,53.4,13.7,23.5,0.0,2.1,26.2,11.2,60.1,6.4,57.5,0.0,41.7,29.6,17.8,84.59823343,3.5202812789999998,0.36017494200000005,7.7180344739999995,54.61738163,6.633380884
